gid_1,name_1,gid_2,name_2,paymentyear,comm_total_all,disb_total_all,comm_health_all,disb_health_all,comm_repro_all,disb_repro_all,comm_total_all_ngo,disb_total_all_ngo,comm_health_all_ngo,disb_health_all_ngo,comm_repro_all_ngo,disb_repro_all_ngo,comm_health_all_ngo_nonus,disb_health_all_ngo_nonus,comm_total_us,disb_total_us,comm_health_us,disb_health_us,comm_repro_us,disb_repro_us,comm_total_us_ngo,disb_total_us_ngo,comm_health_us_ngo,disb_health_us_ngo,comm_repro_us_ngo,disb_repro_us_ngo,comm_health_us_ngo_nonus,disb_health_us_ngo_nonus,comm_total_eu,disb_total_eu,comm_health_eu,disb_health_eu,comm_repro_eu,disb_repro_eu,comm_total_eu_ngo,disb_total_eu_ngo,comm_health_eu_ngo,disb_health_eu_ngo,comm_repro_eu_ngo,disb_repro_eu_ngo,comm_health_eu_ngo_nonus,disb_health_eu_ngo_nonus,comm_total_other,disb_total_other,comm_health_other,disb_health_other,comm_repro_other,disb_repro_other,comm_total_other_ngo,disb_total_other_ngo,comm_health_other_ngo,disb_health_other_ngo,comm_repro_other_ngo,disb_repro_other_ngo,comm_health_other_ngo_nonus,disb_health_other_ngo_nonus
PAK.5_1,N.W.F.P.,PAK.5.8_1,Peshawar,2018,110432451.189858,7962091.64501953,0,6264.01904296875,0,6264.01904296875,620784.3125,684817.27734375,0,0,0,0,0,0,16764090.25,6925719.875,0,0,0,0,0,0,0,0,0,0,0,0,620784.3125,1036371.77001953,0,6264.01904296875,0,6264.01904296875,620784.3125,684817.27734375,0,0,0,0,0,0,93047576.6273576,0,0,0,0,0,0,0,0,0,0,0,0,0
PAK.5_1,N.W.F.P.,PAK.5.8_1,Peshawar,2019,214269292.527028,96364157.9958592,3867490.25,3867582.55461884,3867490.25,3867582.55461884,162573.931640625,139147.35546875,0,0,0,0,0,0,22550974.25,13001487,3867490.25,3867490.25,3867490.25,3867490.25,0,0,0,0,0,0,0,0,165173373.931641,83366640.0923524,0,92.3046188354492,0,92.3046188354492,162573.931640625,139147.35546875,0,0,0,0,0,0,26544944.3453876,-3969.09649322127,0,0,0,0,0,0,0,0,0,0,0,0
PAK.5_1,N.W.F.P.,PAK.5.8_1,Peshawar,2020,114456844.92035,13376896.077203,23200.7768272589,11848.36328125,14726.9453125,11848.36328125,49688.369140625,0,0,0,0,0,0,0,0,735253.927734375,0,0,0,0,0,0,0,0,0,0,0,0,83095.16796875,8900070.35522461,14726.9453125,11848.36328125,14726.9453125,11848.36328125,49688.369140625,0,0,0,0,0,0,0,114373749.752382,3741571.79424405,8473.83151475893,0,0,0,0,0,0,0,0,0,0,0
PAK.5_1,N.W.F.P.,PAK.5.8_1,Peshawar,2021,349064.84375,3340778.47008885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349064.84375,139625.75,0,0,0,0,0,0,0,0,0,0,0,0,0,3201152.72008885,0,0,0,0,0,0,0,0,0,0,0,0
PAK.5_1,N.W.F.P.,PAK.5.8_1,Peshawar,2022,0,7350071.49876777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7350071.49876777,0,0,0,0,0,0,0,0,0,0,0,0
PAK.5_1,N.W.F.P.,PAK.5.8_1,Peshawar,2023,0,3949221.70775763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3949221.70775763,0,0,0,0,0,0,0,0,0,0,0,0
PAK.6_1,Northern Areas,PAK.6.1_1,Northern Areas,1992,6384291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6384291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAK.6_1,Northern Areas,PAK.6.1_1,Northern Areas,1997,1749867.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1749867.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAK.6_1,Northern Areas,PAK.6.1_1,Northern Areas,1998,0,790729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,790729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAK.6_1,Northern Areas,PAK.6.1_1,Northern Areas,1999,0,640245.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640245.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAK.6_1,Northern Areas,PAK.6.1_1,Northern Areas,2000,2939515.8125,441376.46875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2939515.8125,441376.46875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAK.6_1,Northern Areas,PAK.6.1_1,Northern Areas,2001,37044382.6494506,63684.265625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63684.265625,0,0,0,0,0,0,0,0,0,0,0,0,37044382.6494506,0,0,0,0,0,0,0,0,0,0,0,0,0
PAK.6_1,Northern Areas,PAK.6.1_1,Northern Areas,2002,0,457591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAK.6_1,Northern Areas,PAK.6.1_1,Northern Areas,2006,0,224963.5546875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224963.5546875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAK.6_1,Northern Areas,PAK.6.1_1,Northern Areas,2007,0,196432.640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196432.640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAK.6_1,Northern Areas,PAK.6.1_1,Northern Areas,2008,451327040.492743,54686.34375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54686.34375,0,0,0,0,0,0,0,0,0,0,0,0,451327040.492743,0,0,0,0,0,0,0,0,0,0,0,0,0
PAK.6_1,Northern Areas,PAK.6.1_1,Northern Areas,2009,83025753.3147093,2846627.65605408,0,0,0,0,34026948.0797989,2826822.74003845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19804.916015625,0,0,0,0,0,0,0,0,0,0,0,0,83025753.3147093,2826822.74003845,0,0,0,0,34026948.0797989,2826822.74003845,0,0,0,0,0,0
PAK.6_1,Northern Areas,PAK.6.1_1,Northern Areas,2010,5575286.30794952,6786764.5221471,0,0,0,0,0,3164634.84182616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5575286.30794952,6786764.5221471,0,0,0,0,0,3164634.84182616,0,0,0,0,0,0
PAK.6_1,Northern Areas,PAK.6.1_1,Northern Areas,2011,482467356.988061,7226656.87580792,0,0,0,0,0,4077804.34887096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482467356.988061,7226656.87580792,0,0,0,0,0,4077804.34887096,0,0,0,0,0,0
PAK.6_1,Northern Areas,PAK.6.1_1,Northern Areas,2012,11011144.042282,20344870.3960664,0,0,0,0,0,10743941.6094102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11011144.042282,20344870.3960664,0,0,0,0,0,10743941.6094102,0,0,0,0,0,0
PAK.6_1,Northern Areas,PAK.6.1_1,Northern Areas,2013,0,16234329.6648334,0,0,0,0,0,8195383.55773677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16234329.6648334,0,0,0,0,0,8195383.55773677,0,0,0,0,0,0
PAK.6_1,Northern Areas,PAK.6.1_1,Northern Areas,2014,9494429.39576302,10387683.245,0,0,0,0,0,1875000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9494429.39576302,10387683.245,0,0,0,0,0,1875000,0,0,0,0,0,0
PAK.6_1,Northern Areas,PAK.6.1_1,Northern Areas,2015,0,11161195.589582,0,0,0,0,0,2235540.43306695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11161195.589582,0,0,0,0,0,2235540.43306695,0,0,0,0,0,0
PAK.6_1,Northern Areas,PAK.6.1_1,Northern Areas,2016,0,9644541.59745005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9644541.59745005,0,0,0,0,0,0,0,0,0,0,0,0
PAK.6_1,Northern Areas,PAK.6.1_1,Northern Areas,2017,0,673793.153142956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673793.153142956,0,0,0,0,0,0,0,0,0,0,0,0
PAK.6_1,Northern Areas,PAK.6.1_1,Northern Areas,2018,769158.722685939,-194258.258750346,769158.722685939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,769158.722685939,-194258.258750346,769158.722685939,0,0,0,0,0,0,0,0,0,0,0
PAK.6_1,Northern Areas,PAK.6.1_1,Northern Areas,2019,41202862.7790262,2728659.58754101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41202862.7790262,2728659.58754101,0,0,0,0,0,0,0,0,0,0,0,0
PAK.6_1,Northern Areas,PAK.6.1_1,Northern Areas,2020,0,7649753.52453195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7649753.52453195,0,0,0,0,0,0,0,0,0,0,0,0
PAK.6_1,Northern Areas,PAK.6.1_1,Northern Areas,2021,0,7495076.13236535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7495076.13236535,0,0,0,0,0,0,0,0,0,0,0,0
PAK.6_1,Northern Areas,PAK.6.1_1,Northern Areas,2022,0,2742495.61616162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2742495.61616162,0,0,0,0,0,0,0,0,0,0,0,0
PAK.6_1,Northern Areas,PAK.6.1_1,Northern Areas,2023,0,6001094.93201284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6001094.93201284,0,0,0,0,0,0,0,0,0,0,0,0
PAK.7_1,Punjab,PAK.7.1_1,Bahawalpur,1996,5068637.12646089,479346.480104986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5068637.12646089,479346.480104986,0,0,0,0,0,0,0,0,0,0,0,0
PAK.7_1,Punjab,PAK.7.1_1,Bahawalpur,1997,0,137783.999312604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137783.999312604,0,0,0,0,0,0,0,0,0,0,0,0
PAK.7_1,Punjab,PAK.7.1_1,Bahawalpur,1998,0,209907.554807409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209907.554807409,0,0,0,0,0,0,0,0,0,0,0,0
PAK.7_1,Punjab,PAK.7.1_1,Bahawalpur,1999,0,567785.9749875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,567785.9749875,0,0,0,0,0,0,0,0,0,0,0,0
PAK.7_1,Punjab,PAK.7.1_1,Bahawalpur,2000,0,397663.187970433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397663.187970433,0,0,0,0,0,0,0,0,0,0,0,0
PAK.7_1,Punjab,PAK.7.1_1,Bahawalpur,2001,0,234720.529527092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234720.529527092,0,0,0,0,0,0,0,0,0,0,0,0
PAK.7_1,Punjab,PAK.7.1_1,Bahawalpur,2002,0,867504.276801119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,867504.276801119,0,0,0,0,0,0,0,0,0,0,0,0
PAK.7_1,Punjab,PAK.7.1_1,Bahawalpur,2003,8127808.00968204,251207.889409307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8127808.00968204,251207.889409307,0,0,0,0,0,0,0,0,0,0,0,0
PAK.7_1,Punjab,PAK.7.1_1,Bahawalpur,2004,0,1079250.79221864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1079250.79221864,0,0,0,0,0,0,0,0,0,0,0,0
PAK.7_1,Punjab,PAK.7.1_1,Bahawalpur,2005,37596037.4816888,8418133.27424646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37596037.4816888,8418133.27424646,0,0,0,0,0,0,0,0,0,0,0,0
PAK.7_1,Punjab,PAK.7.1_1,Bahawalpur,2006,0,14452180.2723894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14452180.2723894,0,0,0,0,0,0,0,0,0,0,0,0
PAK.7_1,Punjab,PAK.7.1_1,Bahawalpur,2007,10251185.0112661,12379366.3575328,0,0,0,0,0,0,0,0,0,0,0,0,55873.2109375,55873.2109375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10195311.8003286,12323493.1465953,0,0,0,0,0,0,0,0,0,0,0,0
PAK.7_1,Punjab,PAK.7.1_1,Bahawalpur,2008,63118.1015625,6219757.9700148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63118.1015625,63118.1015625,0,0,0,0,0,0,0,0,0,0,0,0,0,6156639.8684523,0,0,0,0,0,0,0,0,0,0,0,0
PAK.7_1,Punjab,PAK.7.1_1,Bahawalpur,2009,0,6126295.44557025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6126295.44557025,0,0,0,0,0,0,0,0,0,0,0,0
PAK.7_1,Punjab,PAK.7.1_1,Bahawalpur,2010,0,1923011.57352493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1923011.57352493,0,0,0,0,0,0,0,0,0,0,0,0
PAK.7_1,Punjab,PAK.7.1_1,Bahawalpur,2011,0,669919.309744254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,669919.309744254,0,0,0,0,0,0,0,0,0,0,0,0
PAK.7_1,Punjab,PAK.7.1_1,Bahawalpur,2012,28984529.4719762,5571731.73956649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28984529.4719762,5571731.73956649,0,0,0,0,0,0,0,0,0,0,0,0
PAK.7_1,Punjab,PAK.7.1_1,Bahawalpur,2013,0,8094288.10190247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8094288.10190247,0,0,0,0,0,0,0,0,0,0,0,0
PAK.7_1,Punjab,PAK.7.1_1,Bahawalpur,2014,0,8852787.99637501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8852787.99637501,0,0,0,0,0,0,0,0,0,0,0,0
PAK.7_1,Punjab,PAK.7.1_1,Bahawalpur,2015,381350820.167204,8565577.40299562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381350820.167204,8565577.40299562,0,0,0,0,0,0,0,0,0,0,0,0
PAK.7_1,Punjab,PAK.7.1_1,Bahawalpur,2016,1046772136.81579,8627668.07303249,0,0,0,0,0,0,0,0,0,0,0,0,1234243.765625,54040.73828125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1045537893.05016,8573627.33475124,0,0,0,0,0,0,0,0,0,0,0,0
PAK.7_1,Punjab,PAK.7.1_1,Bahawalpur,2017,89441043.8536876,3248110.84670317,0,0,0,0,0,0,0,0,0,0,0,0,602586.4375,403851.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,1089930.125,0,0,0,0,0,0,0,0,0,0,0,0,88838457.4161876,1754329.69045317,0,0,0,0,0,0,0,0,0,0,0,0
PAK.7_1,Punjab,PAK.7.1_1,Bahawalpur,2018,261757.89453125,11454430.754217,0,0,0,0,31500.51171875,109722.953125,0,0,0,0,0,0,230257.3828125,938957.204101563,0,0,0,0,0,0,0,0,0,0,0,0,31500.51171875,1063028.68652344,0,0,0,0,31500.51171875,109722.953125,0,0,0,0,0,0,0,9452444.86359202,0,0,0,0,0,0,0,0,0,0,0,0
PAK.7_1,Punjab,PAK.7.1_1,Bahawalpur,2019,476161.75,9441857.36915336,0,0,0,0,35806.15625,20288.0361328125,0,0,0,0,0,0,440355.59375,568093.03515625,0,0,0,0,0,0,0,0,0,0,0,0,35806.15625,20392.4683976173,0,0,0,0,35806.15625,20288.0361328125,0,0,0,0,0,0,0,8853371.86559949,0,0,0,0,0,0,0,0,0,0,0,0
PAK.7_1,Punjab,PAK.7.1_1,Bahawalpur,2020,59888730.8828122,9449144.55787924,0,0,0,0,0,18926.853515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,742244.75,242674.009765625,0,0,0,0,0,18926.853515625,0,0,0,0,0,0,59146486.1328122,9206470.54811361,0,0,0,0,0,0,0,0,0,0,0,0
PAK.7_1,Punjab,PAK.7.1_1,Bahawalpur,2021,64506802.7701881,18318033.7943267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64506802.7701881,18318033.7943267,0,0,0,0,0,0,0,0,0,0,0,0
PAK.7_1,Punjab,PAK.7.1_1,Bahawalpur,2022,0,8558349.06414613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8558349.06414613,0,0,0,0,0,0,0,0,0,0,0,0
PAK.7_1,Punjab,PAK.7.1_1,Bahawalpur,2023,0,5063374.53663745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5063374.53663745,0,0,0,0,0,0,0,0,0,0,0,0
PAK.7_1,Punjab,PAK.7.2_1,Dera Ghazi Khan,1995,4219282.5,5906733.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4219282.5,5906733.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAK.7_1,Punjab,PAK.7.2_1,Dera Ghazi Khan,1996,0,5724294.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5724294.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAK.7_1,Punjab,PAK.7.2_1,Dera Ghazi Khan,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAK.7_1,Punjab,PAK.7.2_1,Dera Ghazi Khan,1998,44325820,6254896.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44325820,6254896.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAK.7_1,Punjab,PAK.7.2_1,Dera Ghazi Khan,1999,0,29155033.324707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29155033.324707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAK.7_1,Punjab,PAK.7.2_1,Dera Ghazi Khan,2000,0,7601235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7601235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAK.7_1,Punjab,PAK.7.2_1,Dera Ghazi Khan,2001,0,413929.4765625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413929.4765625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAK.7_1,Punjab,PAK.7.2_1,Dera Ghazi Khan,2002,230279487.115399,122948.390625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122948.390625,0,0,0,0,0,0,0,0,0,0,0,0,230279487.115399,0,0,0,0,0,0,0,0,0,0,0,0,0
PAK.7_1,Punjab,PAK.7.2_1,Dera Ghazi Khan,2003,10837077.3462427,113753.2421875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113753.2421875,0,0,0,0,0,0,0,0,0,0,0,0,10837077.3462427,0,0,0,0,0,0,0,0,0,0,0,0,0
PAK.7_1,Punjab,PAK.7.2_1,Dera Ghazi Khan,2004,225627.6875,1447110.35072511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225627.6875,8109.29443359375,0,0,0,0,0,0,0,0,0,0,0,0,0,1439001.05629152,0,0,0,0,0,0,0,0,0,0,0,0
PAK.7_1,Punjab,PAK.7.2_1,Dera Ghazi Khan,2005,42561551.8660628,10064762.3940185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42561551.8660628,10064762.3940185,0,0,0,0,0,0,0,0,0,0,0,0
PAK.7_1,Punjab,PAK.7.2_1,Dera Ghazi Khan,2006,0,17207548.6592186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,926149.296875,0,0,0,0,0,0,0,0,0,0,0,0,0,16281399.3623436,0,0,0,0,0,0,0,0,0,0,0,0
PAK.7_1,Punjab,PAK.7.2_1,Dera Ghazi Khan,2007,1461.40783691406,13872831.50771,0,0,0,0,1461.40783691406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1461.40783691406,0,0,0,0,0,1461.40783691406,0,0,0,0,0,0,0,0,13872831.50771,0,0,0,0,0,0,0,0,0,0,0,0
PAK.7_1,Punjab,PAK.7.2_1,Dera Ghazi Khan,2008,54774.44140625,7815487.58300139,0,0,0,0,0,0,0,0,0,0,0,0,54774.44140625,54774.44140625,0,0,0,0,0,0,0,0,0,0,0,0,0,27981.96875,0,0,0,0,0,0,0,0,0,0,0,0,0,7732731.17284514,0,0,0,0,0,0,0,0,0,0,0,0
PAK.7_1,Punjab,PAK.7.2_1,Dera Ghazi Khan,2009,0,7736612.46052495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7736612.46052495,0,0,0,0,0,0,0,0,0,0,0,0
PAK.7_1,Punjab,PAK.7.2_1,Dera Ghazi Khan,2010,3083121.9140625,3951373.77925471,0,0,0,0,2976942.25,2976942.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3083121.9140625,3083121.9140625,0,0,0,0,2976942.25,2976942.25,0,0,0,0,0,0,0,868251.865192211,0,0,0,0,0,0,0,0,0,0,0,0
PAK.7_1,Punjab,PAK.7.2_1,Dera Ghazi Khan,2011,58810758.4495966,1199074.19533624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1530639.25,723706.4375,0,0,0,0,0,0,0,0,0,0,0,0,57280119.1995966,475367.757836243,0,0,0,0,0,0,0,0,0,0,0,0
PAK.7_1,Punjab,PAK.7.2_1,Dera Ghazi Khan,2012,29073899.5579611,3985276.55962284,0,0,0,0,1017936.24755859,1017936.24755859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1017936.24755859,1017936.24755859,0,0,0,0,1017936.24755859,1017936.24755859,0,0,0,0,0,0,28055963.3104025,2967340.31206425,0,0,0,0,0,0,0,0,0,0,0,0
PAK.7_1,Punjab,PAK.7.2_1,Dera Ghazi Khan,2013,329409.40625,4588666.61590142,0,0,0,0,61291.71875,61291.71875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329409.40625,777363.46875,0,0,0,0,61291.71875,61291.71875,0,0,0,0,0,0,0,3811303.14715142,0,0,0,0,0,0,0,0,0,0,0,0
