from_month,from_year,to_month,to_year,province,district,f_sub_borrowers_tot,f_sub_disbursed,f_sub_recovered,f_sub_borrowers_out,f_sub_outstanding,f_eco_borrowers_tot,f_eco_disbursed,f_eco_recovered,f_eco_borrowers_out,f_eco_outstanding,f_abv_borrowers_tot,f_abv_disbursed,f_abv_rabvvered,f_abv_borrowers_out,f_abv_outstanding,nf_sf_borrowers_tot,nf_sf_disbursed,nf_sf_recovered,nf_sf_borrowers_out,nf_sf_outstanding,nf_lf_borrowers_tot,nf_lf_disbursed,nf_lf_recovered,nf_lf_borrowers_out,nf_lf_outstanding,,,,,
7,2013,12,2013,Punjab,Bahawalpur,50560.000,24110569.000,27460098.000,0.000,50800708.000,1119.000,6540665.000,6710833.000,0.000,14090533.000,393.000,8940496.000,6720866.000,0.000,8570074.000,19952.000,8770777.000,6800133.000,0.000,20710101.000,38.000,1050771.000,920139.000,0.000,740418.000,,,,,
7,2013,12,2013,Punjab,Bhakkar,12740.000,6650586.000,4640082.000,0.000,19150226.000,1081.000,2810506.000,2190263.000,0.000,11300062.000,93.000,430253.000,420285.000,0.000,1730769.000,2328.000,1980357.000,1790416.000,0.000,6470212.000,21.000,7037.000,40177.000,0.000,240496.000,,,,,
7,2013,12,2013,Punjab,Chakwal,1890.000,95057.000,1050727.000,0.000,3290167.000,37.000,80549.000,220699.000,0.000,470567.000,11.000,50459.000,40395.000,0.000,110778.000,1864.000,276012.000,215063.000,0.000,3540704.000,45.000,1460852.000,1450364.000,0.000,54083.000,,,,,
7,2013,12,2013,Punjab,Chiniot,9371.000,11830252.000,10610358.000,0.000,20170675.000,315.000,970576.000,1300213.000,0.000,4850108.000,52.000,920205.000,790945.000,0.000,1830503.000,1526.000,2140968.000,920943.000,0.000,9040757.000,13.000,260617.000,260114.000,0.000,17049.000,,,,,
7,2013,12,2013,Punjab,D.G.Khan,10359.000,6560057.000,5660025.000,0.000,18840058.000,782.000,3060499.000,324072.000,0.000,10750325.000,128.000,1780762.000,2340736.000,0.000,3470539.000,7334.000,3630454.000,313086.000,0.000,10250393.000,21.000,320445.000,130819.000,0.000,53001.000,,,,,
7,2013,12,2013,Punjab,Faisalabad,14691.000,17080602.000,15380314.000,0.000,51510186.000,1346.000,5110732.000,5010528.000,0.000,11930566.000,89.000,2940727.000,2190811.000,0.000,3950512.000,4738.000,6950228.000,5380401.000,0.000,17020253.000,545.000,2390382.000,198062.000,0.000,258057.000,,,,,
7,2013,12,2013,Punjab,Gujranwala,13873.000,25230189.000,23300485.000,0.000,65800994.000,814.000,4470239.000,5010116.000,0.000,11990263.000,225.000,3000084.000,3050253.000,0.000,3070547.000,1510.000,3110905.000,385036.000,0.000,1276035.000,804.000,8690826.000,8690885.000,0.000,7000042.000,,,,,
7,2013,12,2013,Punjab,Gujrat,2315.000,1850531.000,1710834.000,0.000,482048.000,445.000,87049.000,2890146.000,0.000,549039.000,18.000,100711.000,110104.000,0.000,440507.000,6275.000,10790813.000,8690441.000,0.000,18960273.000,84.000,1210137.000,1160103.000,0.000,990511.000,,,,,
7,2013,12,2013,Punjab,Hafizabad,7737.000,13510826.000,11960368.000,0.000,35410006.000,670.000,2460218.000,2930727.000,0.000,10370931.000,57.000,1020426.000,800583.000,0.000,1190343.000,1706.000,116037.000,1380451.000,0.000,7220204.000,155.000,1160931.000,890498.000,0.000,1000502.000,,,,,
7,2013,12,2013,Punjab,Islamabad,20318.000,25900967.000,23530288.000,0.000,250216.000,0.000,0.000,0.000,0.000,162.000,0.000,0.000,0.000,0.000,0.000,107.000,450269.000,170382.000,0.000,83005.000,28.000,6160853.000,3340493.000,0.000,12640827.000,,,,,
7,2013,12,2013,Punjab,Jehlum,756.000,550464.000,580537.000,0.000,1350968.000,46.000,90357.000,170353.000,0.000,440068.000,4.000,10275.000,20535.000,0.000,80967.000,1528.000,1110749.000,460351.000,0.000,2360221.000,33.000,440402.000,490246.000,0.000,480006.000,,,,,
7,2013,12,2013,Punjab,Jhang,21290.000,27260336.000,25820305.000,0.000,68240952.000,2133.000,6260012.000,5720424.000,0.000,15910381.000,468.000,3200525.000,29502.000,0.000,6810049.000,6700.000,6060329.000,3750652.000,0.000,224309.000,840.000,450053.000,367045.000,0.000,5190545.000,,,,,
7,2013,12,2013,Punjab,Kasur,8973.000,10490252.000,1177064.000,0.000,30400037.000,930.000,3420822.000,3610598.000,0.000,10990105.000,94.000,1230997.000,1520716.000,0.000,1510037.000,4494.000,8340055.000,5310152.000,0.000,17210062.000,216.000,6470054.000,5370004.000,0.000,7350232.000,,,,,
7,2013,12,2013,Punjab,Khanewal,20914.000,10990089.000,16160246.000,0.000,29030271.000,1091.000,4470435.000,5550675.000,0.000,11090094.000,297.000,4470095.000,5370009.000,0.000,462047.000,9996.000,8840186.000,2310319.000,0.000,14460054.000,78.000,1900527.000,1670117.000,0.000,1160376.000,,,,,
7,2013,12,2013,Punjab,Khushab,3740.000,254074.000,3830511.000,0.000,6960607.000,660.000,2630222.000,2730121.000,0.000,4460337.000,80.000,580838.000,590843.000,0.000,750971.000,3348.000,2940575.000,1260824.000,0.000,7130427.000,155.000,910979.000,880022.000,0.000,790605.000,,,,,
7,2013,12,2013,Punjab,Lahore,9283.000,12810397.000,9140944.000,0.000,3250048.000,231.000,1640537.000,2670842.000,0.000,6760511.000,73.000,7580282.000,7590924.000,0.000,10990589.000,1019.000,2360599.000,2720044.000,0.000,13580976.000,207.000,204320674.000,201600031.000,0.000,104940703.000,,,,,
7,2013,12,2013,Punjab,Layyah,14033.000,7770676.000,6550734.000,0.000,2059052.000,736.000,2350475.000,1990112.000,0.000,7370899.000,117.000,1100294.000,102057.000,0.000,1900053.000,5159.000,3000279.000,2340233.000,0.000,6740983.000,8.000,120949.000,70496.000,0.000,260229.000,,,,,
7,2013,12,2013,Punjab,Lodhran,38712.000,16190264.000,17670236.000,0.000,27400583.000,512.000,4470649.000,4860173.000,0.000,5030631.000,113.000,2920398.000,3070002.000,0.000,3180391.000,9572.000,3880109.000,4000947.000,0.000,1113024.000,180.000,970096.000,1060745.000,0.000,1710394.000,,,,,
7,2013,12,2013,Punjab,Mandibahauddin,3812.000,3610525.000,4060449.000,0.000,8720512.000,3223.000,4910785.000,8690117.000,0.000,14710847.000,39.000,320507.000,330535.000,0.000,310318.000,8113.000,13040097.000,999.000,0.000,20540479.000,59.000,1750884.000,1290573.000,0.000,1170689.000,,,,,
7,2013,12,2013,Punjab,Mianwali,4361.000,4100175.000,4820343.000,0.000,11070003.000,604.000,2050451.000,2120082.000,0.000,5290944.000,150.000,890394.000,1060776.000,0.000,1950843.000,1783.000,1440134.000,700706.000,0.000,3430687.000,25.000,750941.000,630342.000,0.000,460454.000,,,,,
7,2013,12,2013,Punjab,Multan,31571.000,14950043.000,20050447.000,0.000,35750106.000,1138.000,8650785.000,8720158.000,0.000,15800898.000,532.000,10050905.000,11580029.000,0.000,10240218.000,18545.000,12780063.000,5990664.000,0.000,20990414.000,359.000,65440889.000,5948032.000,0.000,22980093.000,,,,,
7,2013,12,2013,Punjab,Muzaffargarh,21871.000,12550273.000,10980531.000,0.000,41400608.000,1027.000,3300482.000,2940253.000,0.000,13730831.000,230.000,3060652.000,2620282.000,0.000,4340581.000,3494.000,4050671.000,3730513.000,0.000,18050625.000,157.000,186023.000,151025.000,0.000,1790987.000,,,,,
7,2013,12,2013,Punjab,Nankana Sahib,7566.000,10610382.000,1022062.000,0.000,30150961.000,467.000,1790746.000,1850805.000,0.000,5400841.000,53.000,580142.000,520663.000,0.000,660292.000,348.000,58015.000,1250057.000,0.000,61206.000,279.000,800171.000,54078.000,0.000,1430246.000,,,,,
7,2013,12,2013,Punjab,Narowal,4162.000,3120919.000,3170336.000,0.000,11730502.000,812.000,3810839.000,2940392.000,0.000,4070007.000,394.000,4360136.000,2930875.000,0.000,3710057.000,2890.000,4330656.000,4090518.000,0.000,9820007.000,126.000,12507.000,1070044.000,0.000,1040299.000,,,,,
7,2013,12,2013,Punjab,Okara,20244.000,18480686.000,15690186.000,0.000,55440143.000,1666.000,12200446.000,10880924.000,0.000,21090488.000,472.000,7060019.000,5820004.000,0.000,9010263.000,7267.000,6040902.000,3240774.000,0.000,16070017.000,76.000,2360276.000,2170699.000,0.000,262048.000,,,,,
7,2013,12,2013,Punjab,Pakpattan,11811.000,8870402.000,8990988.000,0.000,26140896.000,781.000,493057.000,5360402.000,0.000,8310578.000,185.000,3140177.000,2350297.000,0.000,298074.000,4819.000,292096.000,1910847.000,0.000,9320187.000,36.000,43023.000,410758.000,0.000,1070756.000,,,,,
7,2013,12,2013,Punjab,Rahimyar Khan,23931.000,19950595.000,21520367.000,0.000,56820294.000,2110.000,12410029.000,9140427.000,0.000,28970323.000,464.000,12820857.000,10310849.000,0.000,16700815.000,13394.000,6980497.000,7110722.000,0.000,20810195.000,33.000,6150859.000,6120065.000,0.000,2710727.000,,,,,
7,2013,12,2013,Punjab,Rajanpur,15860.000,692018.000,6700819.000,0.000,14080917.000,706.000,224028.000,1970183.000,0.000,7060038.000,33.000,760973.000,590478.000,0.000,1270757.000,2979.000,2090889.000,2030691.000,0.000,4910844.000,8.000,180892.000,100854.000,0.000,230368.000,,,,,
7,2013,12,2013,Punjab,Rawalpindi,876.000,880481.000,1040596.000,0.000,2160589.000,11.000,30663.000,170042.000,0.000,720704.000,12.000,190502.000,4680103.000,0.000,499027.000,699.000,2300104.000,3260827.000,0.000,2470977.000,36.000,127210079.000,101520207.000,0.000,5863037.000,,,,,
7,2013,12,2013,Punjab,Sahiwal,15391.000,10130589.000,10470002.000,0.000,23510139.000,1415.000,8420363.000,8560406.000,0.000,8430347.000,490.000,5970984.000,10740616.000,0.000,2650283.000,8505.000,6080995.000,3740158.000,0.000,10720005.000,54.000,1600148.000,1450391.000,0.000,1820419.000,,,,,
7,2013,12,2013,Punjab,Sargodha,11485.000,12440704.000,23610097.000,0.000,44250123.000,2241.000,7960544.000,11890417.000,0.000,18760339.000,357.000,2870287.000,3130788.000,0.000,371036.000,15960.000,24470373.000,5140256.000,0.000,45100688.000,1532.000,9140438.000,7950942.000,0.000,10230029.000,,,,,
7,2013,12,2013,Punjab,Sheikhupura,9704.000,14800951.000,13020681.000,0.000,37180485.000,476.000,1890704.000,2200589.000,0.000,635002.000,49.000,640119.000,750069.000,0.000,1160098.000,866.000,1130675.000,1880449.000,0.000,8340443.000,352.000,2240389.000,1930504.000,0.000,2360881.000,,,,,
7,2013,12,2013,Punjab,Sialkot,6463.000,5930741.000,5790797.000,0.000,16170549.000,1619.000,7360912.000,6050522.000,0.000,11000035.000,606.000,6520227.000,4300029.000,0.000,6130598.000,10480.000,19030746.000,16440028.000,0.000,43350062.000,513.000,3420127.000,2770296.000,0.000,6430188.000,,,,,
7,2013,12,2013,Punjab,Toba Tek Singh,16296.000,1516018.000,18160821.000,0.000,40760069.000,303.000,1210294.000,1320953.000,0.000,4910329.000,41.000,530822.000,340486.000,0.000,1560184.000,7395.000,5160773.000,3050083.000,0.000,20420325.000,682.000,2830634.000,2090141.000,0.000,4700744.000,,,,,
7,2013,12,2013,Punjab,Vehari,22913.000,12780307.000,16710012.000,0.000,34620273.000,1212.000,6160844.000,6570156.000,0.000,9920148.000,342.000,6530763.000,6060534.000,0.000,6840228.000,12901.000,7770859.000,3420361.000,0.000,13730337.000,55.000,2540325.000,2620788.000,0.000,1340244.000,,,,,
7,2013,12,2013,Punjab,MFIs,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2013,12,2013,Sindh,Badin,1669.000,3250764.000,1800686.000,0.000,6690962.000,732.000,3730267.000,3200544.000,0.000,7310006.000,151.000,1650782.000,1640555.000,0.000,2470367.000,298.000,750789.000,610956.000,0.000,1010339.000,69.000,300832.000,230555.000,0.000,24008.000,,,,,
7,2013,12,2013,Sindh,Dadu,2446.000,3830989.000,2780988.000,0.000,9080982.000,205.000,72083.000,510065.000,0.000,2160251.000,9.000,5097.000,60248.000,0.000,190998.000,368.000,130482.000,320865.000,0.000,480334.000,14.000,10036.000,427.000,0.000,2058.000,,,,,
7,2013,12,2013,Sindh,Ghotki,4725.000,6320079.000,6930222.000,0.000,19690421.000,810.000,2950294.000,2610433.000,0.000,630075.000,39.000,3202.000,2100148.000,0.000,4450918.000,357.000,190828.000,190546.000,0.000,1380162.000,71.000,40477.000,49.000,0.000,80781.000,,,,,
7,2013,12,2013,Sindh,Hyderabad,760.000,740984.000,1730657.000,0.000,2830365.000,432.000,7490779.000,747056.000,0.000,5230564.000,214.000,3720106.000,3080059.000,0.000,4340752.000,1127.000,850113.000,740125.000,0.000,1600065.000,116.000,900057.000,126004.000,0.000,560285.000,,,,,
7,2013,12,2013,Sindh,Jaccobabad,811.000,1770203.000,166059.000,0.000,5060675.000,440.000,1650233.000,1210057.000,0.000,3060629.000,14.000,50605.000,20806.000,0.000,220168.000,373.000,400971.000,270002.000,0.000,1330164.000,4.000,20239.000,0.000,0.000,70159.000,,,,,
7,2013,12,2013,Sindh,Jamshoro,429.000,860795.000,630017.000,0.000,2220392.000,69.000,120894.000,120451.000,0.000,670381.000,14.000,130491.000,100042.000,0.000,190134.000,20.000,10643.000,171.000,0.000,70598.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2013,12,2013,Sindh,Kamber & Shadad kot,2036.000,242061.000,2370245.000,0.000,7130662.000,269.000,1110167.000,1140327.000,0.000,4250857.000,7.000,30215.000,40044.000,0.000,28077.000,543.000,400874.000,320515.000,0.000,1400772.000,71.000,80907.000,20616.000,0.000,280755.000,,,,,
7,2013,12,2013,Sindh,Karachi,3.000,598.000,50397.000,0.000,680353.000,7.000,70473.000,60961.000,0.000,320405.000,3.000,8045.000,6670908.000,0.000,3140922.000,351.000,2960464.000,2920773.000,0.000,7680078.000,12.000,17820444.000,20580101.000,0.000,8170329.000,,,,,
7,2013,12,2013,Sindh,Kashmore - Kandhkot,501.000,1210207.000,800129.000,0.000,3240968.000,215.000,630568.000,510345.000,0.000,236034.000,12.000,80641.000,100826.000,0.000,170771.000,914.000,800737.000,560267.000,0.000,3010707.000,38.000,30281.000,56.000,0.000,130107.000,,,,,
7,2013,12,2013,Sindh,Khairpur,10615.000,14050258.000,13060995.000,0.000,30630195.000,1551.000,4800749.000,4890322.000,0.000,8160305.000,48.000,420057.000,400939.000,0.000,480451.000,1244.000,450857.000,650305.000,0.000,1270371.000,9.000,684.000,102.000,0.000,1025.000,,,,,
7,2013,12,2013,Sindh,Larkana,5429.000,618008.000,5260778.000,0.000,13680852.000,167.000,1150581.000,1040748.000,0.000,1830834.000,2.000,80588.000,20676.000,0.000,290426.000,780.000,370481.000,950554.000,0.000,2200312.000,1.000,183.000,163.000,0.000,40618.000,,,,,
7,2013,12,2013,Sindh,Matiari,2281.000,1470304.000,1770105.000,0.000,4200759.000,168.000,1310981.000,1030181.000,0.000,2880255.000,64.000,820971.000,710645.000,0.000,92049.000,1638.000,920079.000,105077.000,0.000,1950466.000,72.000,190208.000,120452.000,0.000,210002.000,,,,,
7,2013,12,2013,Sindh,Mirpurkhas,1213.000,1490974.000,1360193.000,0.000,5810816.000,741.000,37906.000,364074.000,0.000,7360861.000,183.000,1130271.000,1050175.000,0.000,258014.000,1176.000,930746.000,580788.000,0.000,2250235.000,88.000,270724.000,50929.000,0.000,490001.000,,,,,
7,2013,12,2013,Sindh,Naushero Feroz,2870.000,374072.000,3220396.000,0.000,9330649.000,484.000,2210178.000,1920735.000,0.000,2720238.000,12.000,4440172.000,4420603.000,0.000,250409.000,864.000,340699.000,480842.000,0.000,1420138.000,5.000,4.000,396.000,0.000,20111.000,,,,,
7,2013,12,2013,Sindh,Nawabshah,2671.000,3190348.000,2560214.000,0.000,11380464.000,1129.000,7250649.000,6120956.000,0.000,12290035.000,276.000,2080845.000,1840986.000,0.000,404095.000,1996.000,1800601.000,850959.000,0.000,454033.000,288.000,520619.000,100864.000,0.000,910375.000,,,,,
7,2013,12,2013,Sindh,Sanghar,2602.000,2640936.000,2280772.000,0.000,8340269.000,1037.000,529019.000,4130951.000,0.000,9720148.000,318.000,1580237.000,1110519.000,0.000,2360232.000,1261.000,1640127.000,700798.000,0.000,3600803.000,297.000,57089.000,240062.000,0.000,700359.000,,,,,
7,2013,12,2013,Sindh,Shikarpur,2580.000,3470309.000,3230603.000,0.000,8670391.000,238.000,1250467.000,1130425.000,0.000,261045.000,14.000,40016.000,50598.000,0.000,220399.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2013,12,2013,Sindh,Sujawal,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,204.000,180671.000,170598.000,0.000,970249.000,3.000,190958.000,20019.000,0.000,210914.000,,,,,
7,2013,12,2013,Sindh,Sukkur,2974.000,3640294.000,340031.000,0.000,9740071.000,427.000,4550045.000,4260787.000,0.000,3020719.000,54.000,77009.000,380115.000,0.000,590461.000,216.000,110652.000,130799.000,0.000,740777.000,6.000,40401.000,30246.000,0.000,60788.000,,,,,
7,2013,12,2013,Sindh,Tando Allahyar,1438.000,1360578.000,950804.000,0.000,2810083.000,260.000,1310583.000,1050368.000,0.000,3280323.000,33.000,390077.000,530107.000,0.000,750421.000,1059.000,430323.000,590476.000,0.000,1370292.000,32.000,430231.000,440172.000,0.000,200755.000,,,,,
7,2013,12,2013,Sindh,Tando Muhammad Khan,1411.000,1010053.000,710032.000,0.000,2930307.000,262.000,1230236.000,760441.000,0.000,3090236.000,57.000,380057.000,30082.000,0.000,960122.000,332.000,220403.000,120359.000,0.000,420381.000,20.000,6028.000,20835.000,0.000,50808.000,,,,,
7,2013,12,2013,Sindh,Tharparkar,24.000,40316.000,30891.000,0.000,140736.000,7.000,20148.000,3016.000,0.000,120645.000,0.000,0.000,709.000,0.000,20413.000,1520.000,460036.000,400394.000,0.000,880283.000,0.000,0.000,1.000,0.000,55.000,,,,,
7,2013,12,2013,Sindh,Thatta,1652.000,1840176.000,2110509.000,0.000,5490999.000,326.000,2200386.000,2130091.000,0.000,4520265.000,70.000,470744.000,650059.000,0.000,1640983.000,725.000,870098.000,53082.000,0.000,1590362.000,79.000,260238.000,210621.000,0.000,270743.000,,,,,
7,2013,12,2013,Sindh,Umerkot,429.000,810649.000,530772.000,0.000,2350524.000,442.000,1590079.000,148085.000,0.000,3240049.000,133.000,650434.000,410373.000,0.000,1110681.000,587.000,990226.000,380838.000,0.000,1560654.000,121.000,340847.000,60856.000,0.000,380363.000,,,,,
7,2013,12,2013,Sindh,MFIs ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2013,12,2013,Khyber Pakhtunkhwa,Abbotabad,108.000,50979.000,70018.000,0.000,180891.000,0.000,0.000,18.000,0.000,134.000,0.000,0.000,0.000,0.000,0.000,839.000,1060769.000,900639.000,0.000,1090227.000,10.000,20815.000,68.000,0.000,140443.000,,,,,
7,2013,12,2013,Khyber Pakhtunkhwa,Bajur Agency,16.000,30414.000,10893.000,0.000,130345.000,0.000,0.000,267.000,0.000,30418.000,0.000,0.000,0.000,0.000,526.000,4.000,4.000,206.000,0.000,10039.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2013,12,2013,Khyber Pakhtunkhwa,Bannu,603.000,1520701.000,1260811.000,0.000,4050977.000,61.000,290741.000,290873.000,0.000,600887.000,1.000,102.000,504.000,0.000,30051.000,242.000,190532.000,240176.000,0.000,940426.000,3.000,1095.000,20282.000,0.000,80511.000,,,,,
7,2013,12,2013,Khyber Pakhtunkhwa,Battagram,3.000,83.000,146.000,0.000,10913.000,0.000,0.000,99.000,0.000,534.000,0.000,0.000,0.000,0.000,0.000,26.000,20296.000,3068.000,0.000,110107.000,2.000,475.000,478.000,0.000,40367.000,,,,,
7,2013,12,2013,Khyber Pakhtunkhwa,Bunair,63.000,110365.000,70365.000,0.000,200514.000,6.000,10952.000,20239.000,0.000,20837.000,0.000,0.000,0.000,0.000,0.000,59.000,40678.000,20822.000,0.000,140022.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2013,12,2013,Khyber Pakhtunkhwa,Charsadda,1424.000,1360462.000,158015.000,0.000,4970283.000,197.000,640393.000,600843.000,0.000,214071.000,24.000,110715.000,16076.000,0.000,150725.000,927.000,970103.000,1190317.000,0.000,2480767.000,47.000,1304.000,130127.000,0.000,18084.000,,,,,
7,2013,12,2013,Khyber Pakhtunkhwa,Chitral,378.000,580079.000,420066.000,0.000,1560145.000,14.000,60114.000,30407.000,0.000,30224.000,1.000,2.000,0.000,0.000,209.000,295.000,250802.000,250049.000,0.000,135005.000,1.000,63.000,29.000,0.000,10225.000,,,,,
7,2013,12,2013,Khyber Pakhtunkhwa,Dera Ismail Khan,2792.000,2980859.000,2490316.000,0.000,8920524.000,463.000,1390013.000,1000695.000,0.000,2380586.000,142.000,980404.000,890286.000,0.000,1140518.000,747.000,1780554.000,1020396.000,0.000,3260149.000,7.000,50659.000,70809.000,0.000,80715.000,,,,,
7,2013,12,2013,Khyber Pakhtunkhwa,Dir Lower,58.000,100083.000,5003.000,0.000,260827.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,38.000,30413.000,20497.000,0.000,240552.000,1.000,9.000,1.000,0.000,252.000,,,,,
7,2013,12,2013,Khyber Pakhtunkhwa,Dir Upper,14.000,20459.000,744.000,0.000,90113.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.000,1029.000,10003.000,0.000,80943.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2013,12,2013,Khyber Pakhtunkhwa,F.R. Bannu,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2013,12,2013,Khyber Pakhtunkhwa,F.R. D.I.Khan,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2013,12,2013,Khyber Pakhtunkhwa,F.R. Kohat,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2013,12,2013,Khyber Pakhtunkhwa,F.R. Lakki Marwat,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2013,12,2013,Khyber Pakhtunkhwa,F.R. Peshawar,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2013,12,2013,Khyber Pakhtunkhwa,F.R. Tank,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2013,12,2013,Khyber Pakhtunkhwa,Hangu,33.000,60994.000,60035.000,0.000,590519.000,29.000,100513.000,50494.000,0.000,150294.000,5.000,10294.000,103.000,0.000,20959.000,17.000,30387.000,10913.000,0.000,13087.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2013,12,2013,Khyber Pakhtunkhwa,Haripur,142.000,120873.000,280085.000,0.000,670918.000,4.000,24.000,20086.000,0.000,110013.000,3.000,90655.000,70523.000,0.000,40159.000,1201.000,2270945.000,2220046.000,0.000,2220922.000,20.000,90075.000,20087.000,0.000,230701.000,,,,,
7,2013,12,2013,Khyber Pakhtunkhwa,Kala Dhaka,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2013,12,2013,Khyber Pakhtunkhwa,Karak,79.000,90724.000,140887.000,0.000,600293.000,0.000,0.000,67.000,0.000,50132.000,0.000,0.000,67.000,0.000,50052.000,145.000,130457.000,170226.000,0.000,680536.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2013,12,2013,Khyber Pakhtunkhwa,Khyber Agency,0.000,0.000,4.000,0.000,80255.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,645.000,0.000,120469.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2013,12,2013,Khyber Pakhtunkhwa,Kohat,281.000,120142.000,150823.000,0.000,610702.000,1.000,25.000,19.000,0.000,604.000,0.000,0.000,94.000,0.000,117.000,754.000,210797.000,220245.000,0.000,600557.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2013,12,2013,Khyber Pakhtunkhwa,Kohistan,14.000,40652.000,30474.000,0.000,120111.000,0.000,0.000,4.000,0.000,10112.000,0.000,0.000,0.000,0.000,0.000,2.000,15.000,665.000,0.000,120481.000,0.000,0.000,0.000,0.000,414.000,,,,,
7,2013,12,2013,Khyber Pakhtunkhwa,Kurram Agency,33.000,120198.000,40011.000,0.000,17023.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,55.000,50307.000,20602.000,0.000,190699.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2013,12,2013,Khyber Pakhtunkhwa,Lakki Marwat,195.000,190112.000,270647.000,0.000,3810824.000,40.000,110245.000,170498.000,0.000,98078.000,6.000,722.000,10361.000,0.000,110862.000,17.000,1038.000,10928.000,0.000,190674.000,0.000,0.000,3.000,0.000,137.000,,,,,
7,2013,12,2013,Khyber Pakhtunkhwa,Malakand,844.000,950206.000,840177.000,0.000,188078.000,3.000,468.000,968.000,0.000,30712.000,0.000,0.000,0.000,0.000,0.000,836.000,200199.000,180518.000,0.000,540738.000,0.000,0.000,16.000,0.000,65.000,,,,,
7,2013,12,2013,Khyber Pakhtunkhwa,Mansehra,101.000,12037.000,105051.000,0.000,470134.000,0.000,0.000,19.000,0.000,643.000,0.000,0.000,0.000,0.000,0.000,485.000,960455.000,890369.000,0.000,161002.000,34.000,250026.000,210638.000,0.000,410428.000,,,,,
7,2013,12,2013,Khyber Pakhtunkhwa,Mardan,5734.000,7360457.000,835035.000,0.000,15730104.000,275.000,1060115.000,1210875.000,0.000,2480247.000,86.000,650691.000,670928.000,0.000,19086.000,325.000,150096.000,250142.000,0.000,990662.000,2.000,2.000,711.000,0.000,30074.000,,,,,
7,2013,12,2013,Khyber Pakhtunkhwa,Mohmand Agency,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2013,12,2013,Khyber Pakhtunkhwa,North Waziristan Agency,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
